School,Sex,Age,Area Type,Family Size,Parents Cohabitation,Mother's Education,Father's Education,Mother's Job,Fathers's Job,Reason,Guardian,Study Time,Failed,Extra School Support,Extra Paid Courses,Extra Activities,Attended Nursery School,Wants Higher Education,Internet Access,In a Romantic Relation,Family Relation,Free Time,Go Out,Workday Alcohol Consumption,Weekly Alcohol Consumption,Health Status,# of Class Absent
Gabriel Pereira,Female,17,Urban,More than 3,Together,Primary,Primary,At Home,Other,Course Preference,Mother,2 to 5 hours,0,yes,no,no,no,yes,no,yes,Good,Normal,Low,Very Low,Very Low,High,10
Gabriel Pereira,Female,18,Urban,More than 3,Together,5th to 9th grade,Primary,other,Other,Course Preference,Other,5 to 10 hours,0,no,no,no,no,yes,yes,yes,Good,High,High,Very Low,Very Low,Normal,10
Gabriel Pereira,Male,16,Urban,More than 3,Together,5th to 9th grade,Primary,other,Other,Course Preference,Mother,Less than 2 hours,0,no,no,no,yes,yes,yes,no,Good,Normal,Normal,Very Low,Very Low,High,7
Gabriel Pereira,Female,17,Urban,More than 3,Together,Primary,Primary,other,Services,Course Preference,Father,2 to 5 hours,0,no,no,no,yes,yes,no,no,Good,Normal,High,Very Low,Low,Very High,4
Gabriel Pereira,Male,17,Urban,More than 3,Together,5th to 9th grade,Secondary,other,Other,Course Preference,Father,Less than 2 hours,0,no,no,no,yes,yes,yes,no,Excellent,Low,Low,Very Low,Very Low,Low,2
Gabriel Pereira,Male,20+,Urban,More than 3,Together,Secondary,Primary,Services,Services,Other,Mother,Less than 2 hours,3,no,no,no,no,no,yes,yes,Excellent,High,Very High,Very High,Very High,Very Low,12
Gabriel Pereira,Male,18,Rural,Less or Equal to 3,Together,Secondary,Secondary,other,Services,Course Preference,Mother,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,Good,Normal,Normal,Very Low,Normal,Very High,8
Gabriel Pereira,Male,16,Urban,More than 3,Together,None,5th to 9th grade,other,Other,Other,Mother,Less than 2 hours,0,no,no,no,no,yes,yes,no,Good,Normal,Low,Low,High,Very High,0
Gabriel Pereira,Male,18,Urban,More than 3,Together,Secondary,5th to 9th grade,Services,Other,Course Preference,Mother,Less than 2 hours,0,no,no,no,yes,no,yes,no,Good,High,Very High,Low,High,Very High,8
Gabriel Pereira,Male,16,Urban,More than 3,Together,Secondary,Secondary,At Home,Other,School Reputation,Other,2 to 5 hours,1,yes,no,no,no,yes,yes,no,Excellent,Normal,Normal,Very Low,Normal,Low,4
Gabriel Pereira,Male,18,Urban,More than 3,Together,5th to 9th grade,Primary,Services,Services,Other,Mother,Less than 2 hours,2,no,no,no,no,no,yes,no,Normal,Low,Very High,Low,Very High,Very High,4
Gabriel Pereira,Male,16,Rural,More than 3,Together,5th to 9th grade,Primary,other,Other,Course Preference,Mother,Less than 2 hours,0,no,no,yes,no,yes,no,no,Normal,Normal,Low,Very Low,Normal,Normal,2
Gabriel Pereira,Male,17,Rural,More than 3,Together,5th to 9th grade,Primary,other,Other,Course Preference,Mother,Less than 2 hours,0,no,no,no,no,yes,yes,no,Good,High,Low,Low,High,Very High,0
Gabriel Pereira,Male,17,Urban,Less or Equal to 3,Together,Primary,Primary,Health,Other,Course Preference,Mother,Less than 2 hours,1,no,no,yes,yes,yes,yes,no,Good,High,High,Very Low,Low,Very High,0
Gabriel Pereira,Female,18,Urban,Less or Equal to 3,Apart,5th to 9th grade,Primary,other,Other,Course Preference,Mother,2 to 5 hours,0,no,no,no,no,yes,yes,yes,Good,Normal,High,Very Low,Normal,Very High,2
Gabriel Pereira,Female,17,Urban,Less or Equal to 3,Together,Higher,5th to 9th grade,Teacher,Services,School Reputation,Mother,More than 10 hours,0,no,no,yes,yes,yes,yes,no,Good,Low,Normal,Very Low,Very Low,High,2
Gabriel Pereira,Female,19,Urban,More than 3,Together,5th to 9th grade,5th to 9th grade,Services,Services,Close to Home,Mother,2 to 5 hours,0,no,no,no,yes,yes,yes,no,Good,Normal,Normal,Very Low,Very Low,Very High,0
Gabriel Pereira,Male,18,Urban,Less or Equal to 3,Together,5th to 9th grade,Primary,Services,Other,Course Preference,Mother,2 to 5 hours,1,no,no,yes,no,no,yes,no,Good,High,Very High,High,High,Very High,4
Gabriel Pereira,Female,17,Rural,More than 3,Together,Higher,5th to 9th grade,other,Other,Course Preference,Mother,5 to 10 hours,0,no,no,yes,yes,yes,yes,no,Good,Normal,High,Very Low,Normal,Very High,2
Gabriel Pereira,Female,18,Urban,Less or Equal to 3,Together,Primary,Primary,other,At Home,Close to Home,Mother,5 to 10 hours,0,no,no,no,no,yes,no,no,Good,High,Normal,Low,Normal,Normal,4
Gabriel Pereira,Female,18,Rural,More than 3,Together,5th to 9th grade,5th to 9th grade,other,Other,Close to Home,Mother,2 to 5 hours,0,yes,no,no,yes,yes,no,no,Normal,Low,Normal,Very Low,Very Low,Very High,4
Gabriel Pereira,Male,19,Urban,Less or Equal to 3,Apart,Higher,Secondary,Services,At Home,School Reputation,Mother,2 to 5 hours,0,no,no,no,yes,yes,yes,no,Good,Normal,Very Low,Very Low,Very Low,Very Low,4
Gabriel Pereira,Male,18,Urban,More than 3,Together,5th to 9th grade,Primary,other,Other,Close to Home,Mother,2 to 5 hours,0,no,no,yes,yes,yes,yes,no,Excellent,Low,High,Very Low,Low,High,2
Gabriel Pereira,Male,17,Rural,More than 3,Together,5th to 9th grade,5th to 9th grade,other,Services,Other,Mother,Less than 2 hours,0,no,no,no,no,no,no,no,Excellent,Low,Low,Very Low,Very Low,High,0
Gabriel Pereira,Female,17,Urban,Less or Equal to 3,Together,5th to 9th grade,5th to 9th grade,Services,Services,Course Preference,Father,More than 10 hours,0,no,no,yes,yes,yes,yes,yes,Normal,High,Very Low,Very Low,Very Low,Low,2
Gabriel Pereira,Female,20,Rural,More than 3,Together,5th to 9th grade,Primary,other,Other,Course Preference,Other,2 to 5 hours,0,no,yes,yes,yes,no,yes,yes,Very Bad,Low,Normal,Very Low,Low,Low,8
Gabriel Pereira,Female,18,Urban,More than 3,Together,Higher,Secondary,Services,Other,Close to Home,Father,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,Normal,Very Low,Low,Very Low,Normal,Low,2
Gabriel Pereira,Male,18,Urban,More than 3,Together,Higher,Secondary,Teacher,Other,Course Preference,Mother,2 to 5 hours,0,no,no,no,no,yes,yes,no,Good,Normal,Low,Very Low,Very Low,Normal,2
Gabriel Pereira,Male,18,Rural,More than 3,Together,Secondary,5th to 9th grade,other,Other,Course Preference,Mother,5 to 10 hours,0,no,no,yes,no,yes,no,no,Excellent,Normal,Low,Very Low,Very Low,Normal,2
Gabriel Pereira,Female,17,Urban,More than 3,Together,Secondary,Secondary,other,Other,Close to Home,Mother,5 to 10 hours,0,no,no,yes,no,yes,no,no,Normal,Low,Normal,Very Low,Very Low,High,2
Gabriel Pereira,Female,18,Urban,More than 3,Together,5th to 9th grade,5th to 9th grade,At Home,Services,Close to Home,Mother,5 to 10 hours,0,no,no,yes,yes,yes,yes,yes,Good,Normal,Normal,Very Low,Very Low,Normal,0
Gabriel Pereira,Male,17,Urban,More than 3,Together,5th to 9th grade,5th to 9th grade,other,Other,Close to Home,Father,Less than 2 hours,0,no,no,no,yes,no,yes,no,Good,High,High,Low,Normal,High,8
Gabriel Pereira,Male,18,Rural,Less or Equal to 3,Apart,Secondary,Higher,other,Other,School Reputation,Mother,2 to 5 hours,0,no,no,yes,yes,yes,yes,no,Good,Low,Very High,Normal,High,Very Low,6
Gabriel Pereira,Male,17,Urban,More than 3,Together,Secondary,Primary,Services,Other,Other,Mother,2 to 5 hours,0,no,no,yes,yes,yes,yes,yes,Excellent,High,High,Normal,High,Very High,0
Gabriel Pereira,Female,18,Rural,More than 3,Together,Higher,Higher,Teacher,Other,School Reputation,Mother,2 to 5 hours,0,no,no,yes,yes,yes,yes,no,Good,Normal,High,Low,Low,High,8
Gabriel Pereira,Male,18,Urban,More than 3,Together,Higher,5th to 9th grade,Health,Other,School Reputation,Father,2 to 5 hours,0,no,no,yes,yes,yes,yes,yes,Excellent,High,Very High,Very Low,Normal,Very High,4
Gabriel Pereira,Female,18,Rural,More than 3,Together,5th to 9th grade,Primary,other,Other,School Reputation,Mother,2 to 5 hours,0,no,no,no,yes,no,yes,yes,Good,Normal,Very High,Very Low,Low,Normal,12
Gabriel Pereira,Female,19,Urban,More than 3,Together,Secondary,Secondary,other,Services,Close to Home,Other,2 to 5 hours,0,no,no,yes,yes,yes,yes,no,Good,Normal,Very High,Normal,Normal,Very High,16
Gabriel Pereira,Female,18,Urban,More than 3,Together,5th to 9th grade,Secondary,other,Services,School Reputation,Father,More than 10 hours,0,no,no,yes,yes,yes,yes,yes,Good,Very High,Very High,Very Low,Normal,Low,10
Gabriel Pereira,Female,18,Urban,Less or Equal to 3,Together,Primary,Primary,other,Other,Close to Home,Mother,2 to 5 hours,0,no,no,no,no,yes,no,no,Good,High,Normal,Very Low,Very Low,Normal,2
Gabriel Pereira,Male,17,Rural,More than 3,Together,Primary,5th to 9th grade,At Home,At Home,Close to Home,Mother,2 to 5 hours,0,no,no,yes,no,yes,no,yes,Normal,Very High,Low,Low,Low,Very Low,2
Gabriel Pereira,Female,18,Urban,More than 3,Together,5th to 9th grade,Primary,other,Other,Close to Home,Mother,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,Good,Low,Very High,Very Low,Low,Very Low,8
Gabriel Pereira,Female,17,Urban,More than 3,Together,5th to 9th grade,Higher,At Home,Health,School Reputation,Mother,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,Good,Normal,Normal,Very Low,Very Low,Very Low,6
Gabriel Pereira,Female,17,Urban,Less or Equal to 3,Together,5th to 9th grade,5th to 9th grade,Services,Other,Course Preference,Mother,2 to 5 hours,0,yes,no,no,yes,yes,yes,yes,Good,High,High,Low,Normal,Very High,6
Gabriel Pereira,Female,18,Rural,More than 3,Apart,Secondary,5th to 9th grade,other,Services,Close to Home,Mother,2 to 5 hours,0,no,no,no,no,no,yes,yes,Good,Very Low,Very Low,Very Low,Very Low,Very High,15
Gabriel Pereira,Male,18,Urban,More than 3,Together,Higher,Higher,Teacher,Services,Close to Home,Mother,Less than 2 hours,0,no,no,yes,yes,yes,yes,no,Normal,Low,High,Very Low,High,Normal,6
Gabriel Pereira,Female,18,Urban,More than 3,Together,Higher,Higher,Health,Health,School Reputation,Father,2 to 5 hours,1,yes,no,yes,yes,yes,yes,yes,Bad,High,High,Very Low,Very Low,High,2
Gabriel Pereira,Female,17,Urban,More than 3,Together,5th to 9th grade,5th to 9th grade,other,Services,School Reputation,Father,5 to 10 hours,0,no,no,no,yes,yes,yes,yes,Good,Low,Normal,Very Low,Very Low,Very Low,8
Gabriel Pereira,Female,19,Rural,More than 3,Together,Secondary,5th to 9th grade,Services,Services,School Reputation,Father,2 to 5 hours,1,yes,no,no,yes,no,yes,no,Normal,Normal,Normal,High,Normal,Normal,0
Gabriel Pereira,Male,18,Urban,Less or Equal to 3,Together,Higher,Secondary,Teacher,Services,Course Preference,Mother,Less than 2 hours,0,no,no,yes,yes,yes,yes,no,Good,Low,Normal,Very Low,Low,Very Low,0
Gabriel Pereira,Male,18,Urban,More than 3,Together,Primary,5th to 9th grade,At Home,Other,Close to Home,Other,Less than 2 hours,0,no,no,no,no,no,yes,no,Normal,High,High,Low,High,High,10
Gabriel Pereira,Male,17,Urban,Less or Equal to 3,Apart,Higher,Primary,Services,Other,Close to Home,Mother,Less than 2 hours,0,no,no,yes,yes,yes,yes,yes,Good,Very High,High,Low,High,Very High,22
Gabriel Pereira,Male,17,Urban,Less or Equal to 3,Apart,Secondary,5th to 9th grade,Teacher,Services,Close to Home,Mother,Less than 2 hours,0,no,no,no,yes,yes,yes,no,Good,High,High,Normal,High,Normal,18
Gabriel Pereira,Female,18,Rural,Less or Equal to 3,Together,Primary,Primary,At Home,Other,School Reputation,Mother,More than 10 hours,0,no,no,yes,yes,yes,no,no,Excellent,Low,Low,Very Low,Very Low,Normal,2
Gabriel Pereira,Female,18,Urban,More than 3,Together,Primary,Primary,other,Other,Close to Home,Mother,2 to 5 hours,0,yes,no,yes,yes,yes,yes,no,Excellent,High,High,Very Low,Very Low,High,0
Gabriel Pereira,Female,17,Urban,More than 3,Together,5th to 9th grade,5th to 9th grade,other,Other,Course Preference,Mother,2 to 5 hours,0,no,no,no,no,yes,yes,no,Excellent,High,Very High,Very Low,Low,Very High,12
Gabriel Pereira,Female,18,Urban,More than 3,Together,5th to 9th grade,Primary,other,Other,School Reputation,Mother,2 to 5 hours,0,no,no,yes,yes,yes,yes,yes,Good,Normal,Very Low,Very Low,Very Low,Very High,10
Gabriel Pereira,Male,17,Urban,More than 3,Together,Primary,Primary,other,Other,School Reputation,Father,2 to 5 hours,0,no,no,no,no,yes,yes,no,Good,Normal,Normal,Very Low,Low,High,0
Gabriel Pereira,Female,18,Urban,More than 3,Together,5th to 9th grade,5th to 9th grade,At Home,At Home,Other,Mother,5 to 10 hours,0,no,no,no,yes,yes,yes,no,Good,Normal,Normal,Very Low,Low,Low,0
Gabriel Pereira,Female,17,Urban,More than 3,Together,Primary,Primary,Services,Teacher,School Reputation,Mother,5 to 10 hours,0,no,no,no,yes,yes,yes,no,Good,Normal,Normal,Very Low,Very Low,Normal,0
Gabriel Pereira,Male,18,Urban,More than 3,Together,5th to 9th grade,Primary,Services,Services,School Reputation,Mother,5 to 10 hours,0,no,no,yes,yes,yes,yes,no,Good,Low,High,Very Low,Normal,Low,0
Gabriel Pereira,Male,18,Urban,Less or Equal to 3,Apart,Higher,Higher,Teacher,Teacher,School Reputation,Mother,2 to 5 hours,0,no,no,yes,yes,yes,yes,no,Excellent,High,Normal,Very Low,Very Low,Low,0
Gabriel Pereira,Male,18,Urban,More than 3,Together,Higher,5th to 9th grade,Teacher,Other,Close to Home,Mother,2 to 5 hours,0,no,no,yes,yes,yes,yes,yes,Good,Normal,Low,Very Low,High,Very High,2
Gabriel Pereira,Female,17,Urban,More than 3,Together,Higher,Secondary,Health,Services,School Reputation,Mother,5 to 10 hours,0,no,no,no,yes,yes,yes,no,Good,Low,Low,Very Low,Low,Normal,0
Gabriel Pereira,Female,17,Rural,Less or Equal to 3,Together,Secondary,Primary,Services,Other,School Reputation,Mother,More than 10 hours,0,no,no,no,yes,yes,no,no,Normal,Very Low,Low,Very Low,Very Low,Normal,0
Gabriel Pereira,Male,18,Rural,Less or Equal to 3,Together,Secondary,5th to 9th grade,Services,Other,School Reputation,Mother,5 to 10 hours,0,no,no,yes,yes,yes,yes,no,Excellent,High,Low,Very Low,Very Low,High,0
Gabriel Pereira,Male,17,Urban,More than 3,Together,Secondary,Secondary,Health,Other,Close to Home,Mother,Less than 2 hours,0,no,no,no,yes,yes,yes,no,Good,High,Normal,Very Low,Normal,Very High,0
Gabriel Pereira,Female,19,Urban,More than 3,Together,Higher,Higher,Health,Other,School Reputation,Other,2 to 5 hours,0,no,no,yes,yes,yes,yes,no,Bad,Normal,High,Low,Normal,Low,2
Gabriel Pereira,Female,18,Urban,Less or Equal to 3,Together,Higher,Secondary,other,Other,Close to Home,Other,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,Good,High,Very High,Very Low,Low,Low,0
Gabriel Pereira,Female,18,Urban,More than 3,Together,Higher,Secondary,other,Other,School Reputation,Father,More than 10 hours,0,no,no,no,yes,yes,yes,no,Good,Normal,Normal,Very Low,Very Low,Normal,0
Gabriel Pereira,Male,18,Urban,Less or Equal to 3,Together,Higher,Higher,Teacher,Teacher,Close to Home,Mother,Less than 2 hours,0,no,no,no,yes,yes,yes,yes,Very Bad,High,Low,Low,Low,Very Low,0
Gabriel Pereira,Female,18,Urban,Less or Equal to 3,Apart,Higher,Higher,Health,Other,Close to Home,Mother,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,Good,Low,High,Very Low,Very Low,High,0
Gabriel Pereira,Male,17,Urban,Less or Equal to 3,Together,Higher,Higher,other,Teacher,Close to Home,Father,Less than 2 hours,0,no,no,no,yes,yes,yes,no,Good,Very Low,Very Low,Low,Low,Very High,0
Gabriel Pereira,Female,17,Rural,More than 3,Together,Higher,Higher,Services,Services,School Reputation,Mother,5 to 10 hours,0,no,no,yes,yes,yes,yes,no,Excellent,Normal,High,Very Low,Very Low,Very High,0
Gabriel Pereira,Female,17,Urban,More than 3,Together,Higher,5th to 9th grade,other,Other,School Reputation,Mother,5 to 10 hours,0,no,no,no,yes,yes,yes,no,Good,Normal,Normal,Very Low,Very Low,Normal,0
Gabriel Pereira,Female,17,Urban,More than 3,Together,Secondary,5th to 9th grade,Health,Health,School Reputation,Father,More than 10 hours,0,no,no,yes,no,yes,yes,no,Excellent,Low,Low,Very Low,Low,Very High,0
Gabriel Pereira,Male,19,Rural,Less or Equal to 3,Together,5th to 9th grade,Primary,At Home,Services,Course Preference,Mother,5 to 10 hours,1,no,no,yes,yes,yes,yes,yes,Good,Normal,Very Low,Very Low,Very Low,Very High,0
Gabriel Pereira,Male,20,Urban,More than 3,Apart,Secondary,5th to 9th grade,Services,Other,Course Preference,Other,Less than 2 hours,2,no,no,yes,yes,yes,no,no,Excellent,Very High,Normal,Very Low,Very Low,Very High,0
Gabriel Pereira,Male,19,Rural,More than 3,Together,Secondary,Secondary,other,Services,School Reputation,Father,2 to 5 hours,0,no,no,yes,yes,yes,no,yes,Good,Very High,Normal,Very Low,Low,Very High,0
Gabriel Pereira,Female,18,Urban,More than 3,Together,Primary,Higher,other,Teacher,Close to Home,Mother,2 to 5 hours,0,yes,no,no,no,yes,no,yes,Normal,High,High,Very Low,Low,Very High,2
Gabriel Pereira,Female,18,Urban,More than 3,Together,5th to 9th grade,Primary,Services,Other,Course Preference,Mother,2 to 5 hours,0,no,no,yes,yes,yes,yes,no,Excellent,Normal,Normal,Very Low,Low,Very Low,2
Gabriel Pereira,Female,17,Urban,More than 3,Together,5th to 9th grade,Secondary,other,Other,Course Preference,Father,2 to 5 hours,0,no,no,yes,yes,yes,yes,yes,Good,Low,Very Low,Very Low,Very Low,Normal,2
Gabriel Pereira,Female,17,Rural,More than 3,Together,Higher,Higher,Teacher,Teacher,Course Preference,Mother,Less than 2 hours,0,no,no,yes,yes,yes,yes,no,Good,High,High,Very Low,Very Low,Very High,2
Gabriel Pereira,Female,18,Urban,More than 3,Together,Higher,Secondary,other,Other,Course Preference,Mother,5 to 10 hours,0,no,no,yes,yes,yes,yes,yes,Good,Normal,High,Very Low,Very Low,Very High,2
Gabriel Pereira,Female,18,Urban,Less or Equal to 3,Together,Higher,Secondary,Health,Services,Course Preference,Mother,Less than 2 hours,0,no,no,no,yes,yes,yes,no,Normal,Low,High,Very Low,High,Very Low,8
Gabriel Pereira,Female,17,Rural,More than 3,Together,Secondary,Higher,At Home,Services,Course Preference,Father,5 to 10 hours,0,no,no,yes,no,yes,yes,no,Good,Normal,High,Low,Very High,Very High,2
Gabriel Pereira,Female,18,Urban,More than 3,Together,Secondary,Secondary,At Home,Other,Course Preference,Father,2 to 5 hours,0,no,no,no,yes,yes,yes,no,Good,Very Low,High,Very Low,Very Low,Normal,8
Gabriel Pereira,Male,19,Urban,More than 3,Together,Higher,5th to 9th grade,Health,Other,Course Preference,Mother,2 to 5 hours,0,no,no,yes,yes,yes,yes,yes,Excellent,High,High,Very Low,Very Low,Very Low,9
Gabriel Pereira,Female,18,Urban,More than 3,Together,Higher,Higher,Teacher,Other,Course Preference,Mother,2 to 5 hours,0,no,no,no,yes,yes,yes,no,Good,High,High,Normal,Normal,Very High,0
Gabriel Pereira,Female,18,Urban,More than 3,Together,Secondary,Higher,other,Other,Course Preference,Mother,Less than 2 hours,0,no,no,yes,yes,yes,yes,yes,Excellent,High,High,Very Low,Very Low,Very Low,4
Gabriel Pereira,Female,17,Urban,More than 3,Together,Higher,Higher,Health,Health,Course Preference,Mother,Less than 2 hours,0,no,no,yes,yes,yes,yes,no,Excellent,Normal,High,Very Low,Low,Very High,2
Gabriel Pereira,Female,17,Urban,More than 3,Apart,Higher,Secondary,Services,Services,Course Preference,Mother,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,Excellent,Low,Low,Very Low,Low,Very High,14
Gabriel Pereira,Female,17,Urban,Less or Equal to 3,Apart,Secondary,Secondary,Services,Other,Close to Home,Mother,2 to 5 hours,0,yes,no,no,yes,yes,yes,no,Excellent,Normal,Normal,Very Low,Very Low,Very High,0
Gabriel Pereira,Female,17,Urban,Less or Equal to 3,Together,5th to 9th grade,Primary,other,Other,Close to Home,Father,2 to 5 hours,0,no,no,yes,yes,yes,yes,no,Good,Low,Normal,Low,Low,Low,2
Gabriel Pereira,Male,18,Urban,Less or Equal to 3,Together,Higher,Higher,other,Other,School Reputation,Father,Less than 2 hours,0,no,no,no,yes,yes,yes,no,Good,Low,Very High,Normal,High,Very High,2
Gabriel Pereira,Female,19,Urban,More than 3,Together,Primary,Primary,other,Other,Course Preference,Other,5 to 10 hours,0,no,no,yes,yes,no,no,yes,Very Bad,Very High,Very High,High,Normal,Very High,12
Gabriel Pereira,Female,19,Urban,Less or Equal to 3,Apart,Primary,Primary,other,Other,Course Preference,Other,2 to 5 hours,2,no,no,no,no,yes,yes,yes,Excellent,Normal,High,Very Low,Very Low,High,2
Gabriel Pereira,Female,18,Urban,More than 3,Together,5th to 9th grade,5th to 9th grade,other,Other,Course Preference,Mother,Less than 2 hours,0,no,no,yes,yes,yes,yes,yes,Good,Normal,Very High,Low,High,Very High,2
Gabriel Pereira,Female,17,Urban,More than 3,Together,5th to 9th grade,5th to 9th grade,other,Other,Course Preference,Mother,2 to 5 hours,0,no,no,no,yes,yes,no,yes,Good,Low,Low,Very Low,Very Low,Normal,4
Gabriel Pereira,Female,17,Rural,Less or Equal to 3,Together,5th to 9th grade,5th to 9th grade,Services,Services,Course Preference,Mother,5 to 10 hours,0,no,no,yes,yes,yes,yes,no,Normal,Normal,Low,Low,Low,Normal,0
Gabriel Pereira,Female,17,Urban,More than 3,Together,Secondary,Primary,Services,Services,Course Preference,Father,5 to 10 hours,0,no,no,no,no,yes,yes,no,Normal,High,Normal,Low,Normal,Very High,0
